timestamp,message
1683003948886,"10.0.1.167 - - [02/May/2023:05:05:48 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003948995,2023-05-02 05:05:48.995 ERROR 1 --- [nio-8080-exec-5] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003948997,"10.0.1.167 - - [02/May/2023:05:05:48 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003949023,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003949053,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003949638,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003949658,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003949683,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003949702,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003949754,2023-05-02 05:05:49.754 ERROR 1 --- [io-8080-exec-10] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003949755,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003949772,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003949793,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003949800,2023-05-02 05:05:49.799 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003949801,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003949817,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003949842,"10.0.1.167 - - [02/May/2023:05:05:49 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003950773,"10.0.1.167 - - [02/May/2023:05:05:50 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003950791,"10.0.1.167 - - [02/May/2023:05:05:50 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003950892,2023-05-02 05:05:50.892 ERROR 1 --- [nio-8080-exec-6] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003950893,"10.0.1.167 - - [02/May/2023:05:05:50 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003950922,"10.0.1.167 - - [02/May/2023:05:05:50 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003950943,"10.0.1.167 - - [02/May/2023:05:05:50 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003951158,"10.0.1.167 - - [02/May/2023:05:05:51 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003951178,"10.0.1.167 - - [02/May/2023:05:05:51 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003951273,2023-05-02 05:05:51.271 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003951273,"10.0.1.167 - - [02/May/2023:05:05:51 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003951289,"10.0.1.167 - - [02/May/2023:05:05:51 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003951310,"10.0.1.167 - - [02/May/2023:05:05:51 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003952328,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003952347,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003952444,2023-05-02 05:05:52.444 ERROR 1 --- [nio-8080-exec-6] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003952445,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003952462,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003952482,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003952681,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003952700,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003952799,2023-05-02 05:05:52.799 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003952800,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003952823,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003952843,"10.0.1.167 - - [02/May/2023:05:05:52 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003953819,"10.0.1.167 - - [02/May/2023:05:05:53 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003953840,"10.0.1.167 - - [02/May/2023:05:05:53 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003953936,2023-05-02 05:05:53.936 ERROR 1 --- [nio-8080-exec-6] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003953937,"10.0.1.167 - - [02/May/2023:05:05:53 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003953954,"10.0.1.167 - - [02/May/2023:05:05:53 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003953974,"10.0.1.167 - - [02/May/2023:05:05:53 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003954603,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003954620,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003954715,2023-05-02 05:05:54.715 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003954716,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003954737,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003954755,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003954874,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003954896,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003954991,2023-05-02 05:05:54.991 ERROR 1 --- [nio-8080-exec-6] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003954993,"10.0.1.167 - - [02/May/2023:05:05:54 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003955009,"10.0.1.167 - - [02/May/2023:05:05:55 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003955026,"10.0.1.167 - - [02/May/2023:05:05:55 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003956188,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003956206,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003956300,2023-05-02 05:05:56.299 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003956301,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003956318,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003956337,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003956345,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003956366,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003956460,2023-05-02 05:05:56.459 ERROR 1 --- [nio-8080-exec-6] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003956461,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003956481,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003956508,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003956964,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003956986,"10.0.1.167 - - [02/May/2023:05:05:56 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003957048,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003957081,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003957089,2023-05-02 05:05:57.089 ERROR 1 --- [nio-8080-exec-4] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003957090,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003957107,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003957130,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003957178,2023-05-02 05:05:57.177 ERROR 1 --- [nio-8080-exec-8] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003957178,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003957200,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003957222,"10.0.1.167 - - [02/May/2023:05:05:57 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003958840,"10.0.1.167 - - [02/May/2023:05:05:58 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003958859,"10.0.1.167 - - [02/May/2023:05:05:58 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003958958,2023-05-02 05:05:58.957 ERROR 1 --- [nio-8080-exec-5] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003958959,"10.0.1.167 - - [02/May/2023:05:05:58 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003958977,"10.0.1.167 - - [02/May/2023:05:05:58 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003958996,"10.0.1.167 - - [02/May/2023:05:05:58 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003959134,"10.0.1.167 - - [02/May/2023:05:05:59 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003959152,"10.0.1.167 - - [02/May/2023:05:05:59 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003959248,2023-05-02 05:05:59.247 ERROR 1 --- [nio-8080-exec-8] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003959249,"10.0.1.167 - - [02/May/2023:05:05:59 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003959272,"10.0.1.167 - - [02/May/2023:05:05:59 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003959291,"10.0.1.167 - - [02/May/2023:05:05:59 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003960568,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003960589,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003960685,2023-05-02 05:06:00.685 ERROR 1 --- [nio-8080-exec-9] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003960691,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003960707,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003960710,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003960726,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003960730,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003960820,2023-05-02 05:06:00.819 ERROR 1 --- [nio-8080-exec-8] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003960821,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003960837,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003960863,"10.0.1.167 - - [02/May/2023:05:06:00 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003962112,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003962135,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003962242,2023-05-02 05:06:02.242 ERROR 1 --- [nio-8080-exec-9] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003962245,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003962261,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003962279,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003962444,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003962465,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003962559,2023-05-02 05:06:02.559 ERROR 1 --- [nio-8080-exec-8] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003962560,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003962577,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003962594,"10.0.1.167 - - [02/May/2023:05:06:02 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003963095,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003963116,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003963217,2023-05-02 05:06:03.217 ERROR 1 --- [nio-8080-exec-9] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003963219,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003963243,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003963268,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003963890,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003963908,"10.0.1.167 - - [02/May/2023:05:06:03 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003964010,2023-05-02 05:06:04.010 ERROR 1 --- [nio-8080-exec-8] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003964013,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003964033,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003964050,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003964431,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003964454,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003964512,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003964533,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003964559,2023-05-02 05:06:04.559 ERROR 1 --- [nio-8080-exec-5] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003964561,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003964584,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003964608,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003964641,2023-05-02 05:06:04.641 ERROR 1 --- [nio-8080-exec-2] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003964643,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003964663,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003964681,"10.0.1.167 - - [02/May/2023:05:06:04 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003965471,"10.0.1.167 - - [02/May/2023:05:06:05 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003965488,"10.0.1.167 - - [02/May/2023:05:06:05 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003965587,2023-05-02 05:06:05.586 ERROR 1 --- [nio-8080-exec-7] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003965588,"10.0.1.167 - - [02/May/2023:05:06:05 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003965611,"10.0.1.167 - - [02/May/2023:05:06:05 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003965632,"10.0.1.167 - - [02/May/2023:05:06:05 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003966311,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003966324,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003966337,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003966353,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003966446,2023-05-02 05:06:06.446 ERROR 1 --- [io-8080-exec-10] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003966448,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003966455,2023-05-02 05:06:06.455 ERROR 1 --- [nio-8080-exec-3] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003966457,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003966469,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003966476,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003966493,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003966501,"10.0.1.167 - - [02/May/2023:05:06:06 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
1683003967949,"10.0.1.167 - - [02/May/2023:05:06:07 +0000] ""POST /news/user/login?username=user2&password=user2 HTTP/1.1"" 302 -"
1683003967971,"10.0.1.167 - - [02/May/2023:05:06:07 +0000] ""GET /news HTTP/1.1"" 200 975"
1683003968065,2023-05-02 05:06:08.065 ERROR 1 --- [nio-8080-exec-2] s.cs218.news.controller.NewsController   : 403 Forbidden from GET https://gnews.io/api/v4/search?q=Amazon&apikey=afbaeed6659dce03e89a289990194fd0&lang=en&country=us
1683003968067,"10.0.1.167 - - [02/May/2023:05:06:08 +0000] ""GET /news/search?keyword=Amazon HTTP/1.1"" 200 642"
1683003968081,"10.0.1.167 - - [02/May/2023:05:06:08 +0000] ""POST /news/user/logout HTTP/1.1"" 302 -"
1683003968102,"10.0.1.167 - - [02/May/2023:05:06:08 +0000] ""GET /news/user/login HTTP/1.1"" 200 606"
